p,k,size,order
13,6,2,1366
13,6,2,1366
13,6,2,4096
13,6,2,456
13,6,2,4096
13,6,2,1366
13,6,2,1366
13,6,2,1366
13,6,2,456
13,6,2,456
13,6,2,456
13,6,2,820
13,6,3,118
13,6,3,4096
13,6,3,4096
13,6,3,4096
13,6,3,586
13,6,3,4096
13,6,3,4096
13,6,3,4096
13,6,3,4096
13,6,3,118
13,6,3,196
13,6,3,118
13,6,3,456
13,6,3,586
13,6,3,820
13,6,3,456
13,6,3,118
13,6,3,196
13,6,3,4096
13,6,3,586
13,6,3,586
13,6,3,316
13,6,3,4096
13,6,3,4096
13,6,3,586
13,6,3,586
13,6,3,4096
13,6,3,586
13,6,3,4096
13,6,3,316
13,6,3,4096
13,6,3,4096
13,6,3,4096
13,6,3,586
13,6,3,196
13,6,3,4096
13,6,3,586
13,6,3,196
13,6,3,16
13,6,3,4096
13,6,3,4096
13,6,3,196
13,6,3,16
13,6,3,1366
13,6,3,820
13,6,3,586
13,6,3,456
13,6,3,4096
13,6,3,4096
13,6,3,4096
13,6,3,1366
13,6,3,316
13,6,3,196
13,6,3,456
13,6,3,586
13,6,3,1366
13,6,3,586
13,6,3,316
13,6,3,1366
13,6,3,316
13,6,3,586
13,6,3,586
13,6,3,316
13,6,3,4096
13,6,3,456
13,6,3,586
13,6,3,4096
13,6,3,820
13,6,3,196
13,6,3,4096
13,6,3,4096
13,6,3,820
13,6,3,586
13,6,3,4096
13,6,3,586
13,6,3,820
13,6,3,4096
13,6,3,4096
13,6,3,196
13,6,3,4096
13,6,3,4096
13,6,3,586
13,6,3,586
13,6,3,4096
13,6,3,196
13,6,3,456
13,6,3,4096
13,6,3,4096
13,6,3,316
13,6,3,4096
13,6,3,4096
13,6,3,586
13,6,3,4096
13,6,3,4096
13,6,3,4096
13,6,3,4096
13,6,3,586
13,6,3,1366
13,6,3,4096
13,6,3,4096
13,6,4,4096
13,6,4,1366
13,6,4,4096
13,6,4,4096
13,6,4,4096
13,6,4,4096
13,6,4,586
13,6,4,1366
13,6,4,456
13,6,4,1366
13,6,4,820
13,6,4,274
13,6,4,196
13,6,4,64
13,6,4,196
13,6,4,64
13,6,4,1366
13,6,4,4096
13,6,4,1366
13,6,4,4096
13,6,4,4096
13,6,4,820
13,6,4,1366
13,6,4,4096
13,6,4,820
13,6,4,4096
13,6,4,4096
13,6,4,820
13,6,4,820
13,6,4,4096
13,6,4,316
13,6,4,4096
13,6,4,92
13,6,4,22
13,6,4,274
13,6,4,4096
13,6,4,1366
13,6,4,4096
13,6,4,456
13,6,4,4096
13,6,4,1366
13,6,4,4096
13,6,4,4096
13,6,4,4096
13,6,4,4096
13,6,4,196
13,6,4,1366
13,6,4,4096
13,6,4,4096
13,6,4,4096
13,6,4,4096
13,6,4,64
13,6,4,1366
13,6,4,4096
13,6,4,274
13,6,4,106
13,6,4,4096
13,6,4,4096
13,6,4,4096
13,6,4,4096
13,6,4,1366
13,6,4,586
13,6,4,4096
13,6,4,4096
13,6,4,4096
13,6,4,4096
13,6,4,1366
13,6,4,4096
13,6,4,586
13,6,4,4096
13,6,4,274
13,6,4,8
13,6,4,1366
13,6,4,4096
13,6,4,1366
13,6,4,92
13,6,4,4096
13,6,4,4096
13,6,4,1366
13,6,4,1366
13,6,4,1366
13,6,4,4096
13,6,4,1366
13,6,4,4096
13,6,4,92
13,6,4,820
13,6,4,456
13,6,4,1366
13,6,4,64
13,6,4,1366
13,6,4,274
13,6,4,820
13,6,4,1366
13,6,4,4096
13,6,4,4096
13,6,4,106
13,6,4,4096
13,6,4,456
13,6,4,4096
13,6,4,92
13,6,5,4096
13,6,5,4096
13,6,5,1366
13,6,5,820
13,6,5,820
13,6,5,274
13,6,5,4096
13,6,5,4096
13,6,5,4096
13,6,5,4096
13,6,5,316
13,6,5,4096
13,6,5,456
13,6,5,4096
13,6,5,92
13,6,5,1366
13,6,5,4096
13,6,5,4096
13,6,5,92
13,6,5,4096
13,6,5,4096
13,6,5,316
13,6,5,274
13,6,5,586
13,6,5,4096
13,6,5,456
13,6,5,4096
13,6,5,4096
13,6,5,4096
13,6,5,4096
13,6,5,4096
13,6,5,4096
13,6,5,4096
13,6,5,4096
13,6,5,92
13,6,5,4096
13,6,5,820
13,6,5,1366
13,6,5,4096
13,6,5,4096
13,6,5,4096
13,6,5,4096
13,6,5,4096
13,6,5,4096
13,6,5,820
13,6,5,4096
13,6,5,1366
13,6,5,1366
13,6,5,4096
13,6,5,196
13,6,5,4096
13,6,5,92
13,6,5,4096
13,6,5,316
13,6,5,4096
13,6,5,4096
13,6,5,4096
13,6,5,4096
13,6,5,4096
13,6,5,274
13,6,5,316
13,6,5,4096
13,6,5,4096
13,6,5,4096
13,6,5,196
13,6,5,4096
13,6,5,4096
13,6,5,1366
13,6,5,1366
13,6,5,4096
13,6,5,1366
13,6,5,456
13,6,5,4096
13,6,5,4096
13,6,5,4096
13,6,5,4096
13,6,5,4096
13,6,5,4096
13,6,5,4096
13,6,5,4096
13,6,5,4096
13,6,5,46
13,6,5,456
13,6,5,1366
13,6,5,4096
13,6,5,4096
13,6,5,316
13,6,5,4096
13,6,5,4096
13,6,5,4096
13,6,5,36
13,6,5,456
13,6,5,4096
13,6,5,1366
13,6,5,4096
13,6,5,4096
13,6,5,1366
13,6,5,4096
13,6,5,4096
13,6,5,456
13,6,6,66
13,6,6,118
13,6,6,66
13,6,6,586
13,6,6,4096
13,6,6,586
13,6,6,1366
13,6,6,1366
13,6,6,316
13,6,6,456
13,6,6,4096
13,6,6,4096
13,6,6,1366
13,6,6,66
13,6,6,1366
13,6,6,456
13,6,6,820
13,6,6,586
13,6,6,4096
13,6,6,4096
13,6,6,196
13,6,6,316
13,6,6,106
13,6,6,1366
13,6,6,1366
13,6,6,820
13,6,6,1366
13,6,6,4096
13,6,6,820
13,6,6,820
13,6,6,1366
13,6,6,1366
13,6,6,820
13,6,6,118
13,6,6,4096
13,6,6,586
13,6,6,4096
13,6,6,4096
13,6,6,4096
13,6,6,1366
13,6,6,14
13,6,6,586
13,6,6,820
13,6,6,586
13,6,6,4096
13,6,6,4096
13,6,6,456
13,6,6,4096
13,6,6,456
13,6,6,1366
13,6,6,1366
13,6,6,586
13,6,6,1366
13,6,6,586
13,6,6,1366
13,6,6,64
13,6,6,4096
13,6,6,4096
13,6,6,820
13,6,6,820
13,6,6,456
13,6,6,118
13,6,6,456
13,6,6,274
13,6,6,4096
13,6,6,14
13,6,6,456
13,6,6,4096
13,6,6,586
13,6,6,1366
13,6,6,820
13,6,6,4096
13,6,6,64
13,6,6,820
13,6,6,106
13,6,6,1366
13,6,6,1366
13,6,6,1366
13,6,6,1366
13,6,6,4096
13,6,6,66
13,6,6,118
13,6,6,820
13,6,6,1366
13,6,6,316
13,6,6,820
13,6,6,274
13,6,6,820
13,6,6,586
13,6,6,820
13,6,6,4096
13,6,6,66
13,6,6,820
13,6,6,456
13,6,6,4096
13,6,6,456
13,6,6,4096
13,6,6,4096
13,6,6,4096
13,6,6,586
13,6,7,4096
13,6,7,820
13,6,7,4096
13,6,7,4096
13,6,7,4096
13,6,7,4096
13,6,7,4096
13,6,7,1366
13,6,7,456
13,6,7,820
13,6,7,820
13,6,7,4096
13,6,7,586
13,6,7,4096
13,6,7,196
13,6,7,4096
13,6,7,4096
13,6,7,92
13,6,7,4096
13,6,7,4096
13,6,7,4096
13,6,7,316
13,6,7,1366
13,6,7,1366
13,6,7,820
13,6,7,4096
13,6,7,4096
13,6,7,4096
13,6,7,586
13,6,7,196
13,6,7,274
13,6,7,820
13,6,7,274
13,6,7,4096
13,6,7,1366
13,6,7,1366
13,6,7,4096
13,6,7,4096
13,6,7,4096
13,6,7,316
13,6,7,4096
13,6,7,586
13,6,7,1366
13,6,7,4096
13,6,7,1366
13,6,7,820
13,6,7,820
13,6,7,4096
13,6,7,92
13,6,7,4096
13,6,7,4096
13,6,7,4096
13,6,7,4096
13,6,7,4096
13,6,7,196
13,6,7,820
13,6,7,4096
13,6,7,4096
13,6,7,4096
13,6,7,456
13,6,7,4096
13,6,7,4096
13,6,7,4096
13,6,7,118
13,6,7,4096
13,6,7,4096
13,6,7,820
13,6,7,4096
13,6,7,316
13,6,7,4096
13,6,7,820
13,6,7,36
13,6,7,4096
13,6,7,4096
13,6,7,456
13,6,7,1366
13,6,7,118
13,6,7,4096
13,6,7,4096
13,6,7,118
13,6,7,4096
13,6,7,4096
13,6,7,118
13,6,7,196
13,6,7,4096
13,6,7,4096
13,6,7,1366
13,6,7,4096
13,6,7,4096
13,6,7,4096
13,6,7,4096
13,6,7,4096
13,6,7,1366
13,6,7,820
13,6,7,586
13,6,7,1366
13,6,7,820
13,6,7,1366
13,6,7,4096
13,6,7,4096
13,6,8,4096
13,6,8,4096
13,6,8,64
13,6,8,820
13,6,8,274
13,6,8,1366
13,6,8,1366
13,6,8,4096
13,6,8,1366
13,6,8,40
13,6,8,4096
13,6,8,196
13,6,8,456
13,6,8,4096
13,6,8,586
13,6,8,820
13,6,8,4096
13,6,8,196
13,6,8,456
13,6,8,4096
13,6,8,820
13,6,8,196
13,6,8,1366
13,6,8,4096
13,6,8,586
13,6,8,4096
13,6,8,4096
13,6,8,4096
13,6,8,4096
13,6,8,456
13,6,8,4096
13,6,8,4096
13,6,8,4096
13,6,8,586
13,6,8,40
13,6,8,22
13,6,8,4096
13,6,8,4096
13,6,8,4096
13,6,8,4096
13,6,8,4096
13,6,8,274
13,6,8,4096
13,6,8,4096
13,6,8,4096
13,6,8,92
13,6,8,1366
13,6,8,4096
13,6,8,106
13,6,8,456
13,6,8,1366
13,6,8,456
13,6,8,456
13,6,8,1366
13,6,8,4096
13,6,8,4096
13,6,8,274
13,6,8,4096
13,6,8,106
13,6,8,40
13,6,8,4096
13,6,8,1366
13,6,8,4096
13,6,8,456
13,6,8,92
13,6,8,274
13,6,8,820
13,6,8,4096
13,6,8,4096
13,6,8,4096
13,6,8,4096
13,6,8,4096
13,6,8,1366
13,6,8,316
13,6,8,4096
13,6,8,4096
13,6,8,4096
13,6,8,92
13,6,8,4096
13,6,8,4096
13,6,8,4096
13,6,8,316
13,6,8,456
13,6,8,4096
13,6,8,586
13,6,8,4096
13,6,8,92
13,6,8,4096
13,6,8,586
13,6,8,4096
13,6,8,456
13,6,8,4096
13,6,8,586
13,6,8,4096
13,6,8,586
13,6,8,456
13,6,8,456
13,6,8,1366
13,6,8,40
13,6,8,4096
13,6,9,118
13,6,9,316
13,6,9,4096
13,6,9,4096
13,6,9,4096
13,6,9,4096
13,6,9,4096
13,6,9,4096
13,6,9,4096
13,6,9,4096
13,6,9,586
13,6,9,316
13,6,9,586
13,6,9,820
13,6,9,196
13,6,9,820
13,6,9,456
13,6,9,4096
13,6,9,4096
13,6,9,4096
13,6,9,586
13,6,9,118
13,6,9,196
13,6,9,118
13,6,9,118
13,6,9,4096
13,6,9,16
13,6,9,4096
13,6,9,4096
13,6,9,586
13,6,9,4096
13,6,9,4096
13,6,9,586
13,6,9,456
13,6,9,4096
13,6,9,820
13,6,9,586
13,6,9,1366
13,6,9,586
13,6,9,820
13,6,9,16
13,6,9,586
13,6,9,820
13,6,9,316
13,6,9,16
13,6,9,196
13,6,9,456
13,6,9,4096
13,6,9,820
13,6,9,118
13,6,9,4096
13,6,9,4096
13,6,9,820
13,6,9,456
13,6,9,4096
13,6,9,820
13,6,9,16
13,6,9,586
13,6,9,1366
13,6,9,196
13,6,9,1366
13,6,9,4096
13,6,9,586
13,6,9,4096
13,6,9,4096
13,6,9,4096
13,6,9,586
13,6,9,4096
13,6,9,4096
13,6,9,118
13,6,9,4096
13,6,9,4096
13,6,9,456
13,6,9,586
13,6,9,4096
13,6,9,4096
13,6,9,4096
13,6,9,4096
13,6,9,4096
13,6,9,4096
13,6,9,586
13,6,9,4096
13,6,9,586
13,6,9,316
13,6,9,4096
13,6,9,316
13,6,9,456
13,6,9,586
13,6,9,196
13,6,9,196
13,6,9,4096
13,6,9,4096
13,6,9,4096
13,6,9,4096
13,6,9,4096
13,6,9,316
13,6,9,4096
13,6,9,4096
13,6,9,4096
13,6,9,4096
13,6,10,1366
13,6,10,1366
13,6,10,1366
13,6,10,456
13,6,10,1366
13,6,10,1366
13,6,10,64
13,6,10,1366
13,6,10,1366
13,6,10,64
13,6,10,1366
13,6,10,456
13,6,10,64
13,6,10,1366
13,6,10,64
13,6,10,456
13,6,10,1366
13,6,10,1366
13,6,10,820
13,6,10,456
13,6,10,1366
13,6,10,1366
13,6,10,1366
13,6,10,820
13,6,10,1366
13,6,10,456
13,6,10,64
13,6,10,1366
13,6,10,4096
13,6,10,1366
13,6,10,4096
13,6,10,64
13,6,10,1366
13,6,10,1366
13,6,10,1366
13,6,10,456
13,6,10,456
13,6,10,456
13,6,10,64
13,6,10,64
13,6,10,64
13,6,10,820
13,6,10,1366
13,6,10,64
13,6,10,456
13,6,10,1366
13,6,10,1366
13,6,10,456
13,6,10,456
13,6,10,64
13,6,10,456
13,6,10,1366
13,6,10,820
13,6,10,456
13,6,10,820
13,6,10,1366
13,6,10,4096
13,6,10,1366
13,6,10,1366
13,6,10,1366
13,6,10,1366
13,6,10,456
13,6,10,4096
13,6,10,1366
13,6,10,1366
13,6,10,4096
13,6,10,456
13,6,10,1366
13,6,10,456
13,6,10,1366
13,6,10,4096
13,6,10,1366
13,6,10,64
13,6,10,456
13,6,10,4096
13,6,10,1366
13,6,10,456
13,6,10,1366
13,6,10,456
13,6,10,820
13,6,10,820
13,6,10,820
13,6,10,4096
13,6,10,820
13,6,10,456
13,6,10,1366
13,6,10,1366
13,6,10,456
13,6,10,4096
13,6,10,456
13,6,10,4096
13,6,10,456
13,6,10,820
13,6,10,456
13,6,10,1366
13,6,10,1366
13,6,10,1366
13,6,10,456
13,6,10,4096
13,6,10,1366
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,6,11,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,1,4096
13,7,2,456
13,7,2,1366
13,7,2,1366
13,7,2,4096
13,7,2,456
13,7,2,1366
13,7,2,1366
13,7,2,1366
13,7,2,456
13,7,2,456
13,7,2,456
13,7,2,1366
13,7,2,1366
13,7,2,1366
13,7,2,456
13,7,2,4096
13,7,2,1366
13,7,2,456
13,7,2,1366
13,7,2,456
13,7,2,1366
13,7,2,1366
13,7,2,64
13,7,2,4096
13,7,2,820
13,7,2,4096
13,7,2,820
13,7,2,1366
13,7,2,820
13,7,2,456
13,7,2,456
13,7,2,4096
13,7,2,456
13,7,2,4096
13,7,2,1366
13,7,2,64
13,7,2,4096
13,7,2,456
13,7,2,456
13,7,2,456
13,7,2,1366
13,7,2,820
13,7,2,456
13,7,2,820
13,7,2,1366
13,7,2,1366
13,7,2,1366
13,7,2,820
13,7,2,456
13,7,2,820
13,7,2,820
13,7,2,456
13,7,2,1366
13,7,2,456
13,7,2,1366
13,7,2,456
13,7,2,1366
13,7,2,4096
13,7,2,456
13,7,2,1366
13,7,2,1366
13,7,2,4096
13,7,2,1366
13,7,2,820
13,7,2,4096
13,7,2,1366
13,7,2,4096
13,7,2,456
13,7,2,4096
13,7,2,1366
13,7,2,4096
13,7,2,456
13,7,2,456
13,7,2,820
13,7,2,1366
13,7,2,456
13,7,2,456
13,7,2,64
13,7,2,64
13,7,2,456
13,7,2,456
13,7,2,456
13,7,2,456
13,7,2,820
13,7,2,820
13,7,2,456
13,7,2,1366
13,7,2,4096
13,7,2,1366
13,7,2,1366
13,7,2,1366
13,7,2,456
13,7,2,1366
13,7,2,456
13,7,2,820
13,7,2,1366
13,7,2,4096
13,7,2,1366
13,7,2,456
13,7,2,456
13,7,3,196
13,7,3,586
13,7,3,4096
13,7,3,4096
13,7,3,4096
13,7,3,4096
13,7,3,4096
13,7,3,820
13,7,3,820
13,7,3,820
13,7,3,4096
13,7,3,4096
13,7,3,196
13,7,3,1366
13,7,3,820
13,7,3,586
13,7,3,586
13,7,3,586
13,7,3,316
13,7,3,16
13,7,3,1366
13,7,3,4096
13,7,3,4096
13,7,3,820
13,7,3,1366
13,7,3,820
13,7,3,456
13,7,3,4096
13,7,3,4096
13,7,3,4096
13,7,3,118
13,7,3,586
13,7,3,4096
13,7,3,4096
13,7,3,820
13,7,3,118
13,7,3,1366
13,7,3,16
13,7,3,4096
13,7,3,4096
13,7,3,316
13,7,3,820
13,7,3,196
13,7,3,586
13,7,3,586
13,7,3,4096
13,7,3,820
13,7,3,4096
13,7,3,4096
13,7,3,4096
13,7,3,4096
13,7,3,4096
13,7,3,196
13,7,3,4096
13,7,3,586
13,7,3,586
13,7,3,586
13,7,3,1366
13,7,3,4096
13,7,3,820
13,7,3,4096
13,7,3,196
13,7,3,456
13,7,3,4096
13,7,3,1366
13,7,3,456
13,7,3,4096
13,7,3,4096
13,7,3,4096
13,7,3,118
13,7,3,586
13,7,3,316
13,7,3,586
13,7,3,586
13,7,3,586
13,7,3,4096
13,7,3,4096
13,7,3,4096
13,7,3,118
13,7,3,4096
13,7,3,118
13,7,3,4096
13,7,3,4096
13,7,3,4096
13,7,3,820
13,7,3,4096
13,7,3,4096
13,7,3,586
13,7,3,118
13,7,3,586
13,7,3,4096
13,7,3,196
13,7,3,586
13,7,3,4096
13,7,3,4096
13,7,3,456
13,7,3,586
13,7,3,4096
13,7,3,196
13,7,3,4096
13,7,4,1366
13,7,4,4096
13,7,4,4096
13,7,4,40
13,7,4,106
13,7,4,64
13,7,4,92
13,7,4,586
13,7,4,4096
13,7,4,1366
13,7,4,4096
13,7,4,4096
13,7,4,586
13,7,4,4096
13,7,4,586
13,7,4,22
13,7,4,456
13,7,4,1366
13,7,4,820
13,7,4,1366
13,7,4,456
13,7,4,40
13,7,4,4096
13,7,4,1366
13,7,4,1366
13,7,4,4096
13,7,4,106
13,7,4,40
13,7,4,64
13,7,4,1366
13,7,4,4096
13,7,4,4096
13,7,4,1366
13,7,4,4096
13,7,4,1366
13,7,4,4096
13,7,4,1366
13,7,4,4096
13,7,4,4096
13,7,4,4096
13,7,4,92
13,7,4,4096
13,7,4,274
13,7,4,92
13,7,4,4096
13,7,4,274
13,7,4,456
13,7,4,4096
13,7,4,4096
13,7,4,4096
13,7,4,4096
13,7,4,4096
13,7,4,4096
13,7,4,92
13,7,4,64
13,7,4,4096
13,7,4,4096
13,7,4,106
13,7,4,1366
13,7,4,820
13,7,4,4096
13,7,4,92
13,7,4,586
13,7,4,196
13,7,4,4096
13,7,4,586
13,7,4,4096
13,7,4,4096
13,7,4,4096
13,7,4,316
13,7,4,586
13,7,4,4096
13,7,4,316
13,7,4,4096
13,7,4,4096
13,7,4,4096
13,7,4,316
13,7,4,1366
13,7,4,4096
13,7,4,4096
13,7,4,316
13,7,4,1366
13,7,4,40
13,7,4,4096
13,7,4,106
13,7,4,4096
13,7,4,1366
13,7,4,4096
13,7,4,4096
13,7,4,196
13,7,4,92
13,7,4,4096
13,7,4,4096
13,7,4,1366
13,7,4,586
13,7,4,4096
13,7,4,1366
13,7,4,456
13,7,4,4096
13,7,4,274
13,7,5,4096
13,7,5,4096
13,7,5,1366
13,7,5,4096
13,7,5,4096
13,7,5,4096
13,7,5,820
13,7,5,4096
13,7,5,4096
13,7,5,4096
13,7,5,4096
13,7,5,4096
13,7,5,4096
13,7,5,4096
13,7,5,36
13,7,5,1366
13,7,5,4096
13,7,5,4096
13,7,5,1366
13,7,5,4096
13,7,5,456
13,7,5,1366
13,7,5,4096
13,7,5,4096
13,7,5,4096
13,7,5,1366
13,7,5,4096
13,7,5,196
13,7,5,92
13,7,5,4096
13,7,5,820
13,7,5,4096
13,7,5,274
13,7,5,456
13,7,5,4096
13,7,5,820
13,7,5,4096
13,7,5,1366
13,7,5,820
13,7,5,4096
13,7,5,4096
13,7,5,4096
13,7,5,456
13,7,5,4096
13,7,5,4096
13,7,5,274
13,7,5,4096
13,7,5,4096
13,7,5,4096
13,7,5,4096
13,7,5,4096
13,7,5,4096
13,7,5,820
13,7,5,4096
13,7,5,92
13,7,5,1366
13,7,5,196
13,7,5,4096
13,7,5,1366
13,7,5,4096
13,7,5,118
13,7,5,196
13,7,5,1366
13,7,5,316
13,7,5,4096
13,7,5,4096
13,7,5,4096
13,7,5,4096
13,7,5,4096
13,7,5,1366
13,7,5,1366
13,7,5,4096
13,7,5,4096
13,7,5,456
13,7,5,4096
13,7,5,4096
13,7,5,196
13,7,5,456
13,7,5,456
13,7,5,820
13,7,5,1366
13,7,5,274
13,7,5,316
13,7,5,820
13,7,5,4096
13,7,5,820
13,7,5,4096
13,7,5,586
13,7,5,586
13,7,5,820
13,7,5,820
13,7,5,1366
13,7,5,586
13,7,5,4096
13,7,5,4096
13,7,5,4096
13,7,5,820
13,7,5,4096
13,7,5,316
13,7,5,4096
13,7,6,6
13,7,6,4096
13,7,6,820
13,7,6,66
13,7,6,456
13,7,6,10
13,7,6,1366
13,7,6,820
13,7,6,64
13,7,6,456
13,7,6,1366
13,7,6,1366
13,7,6,820
13,7,6,1366
13,7,6,4096
13,7,6,196
13,7,6,4096
13,7,6,66
13,7,6,1366
13,7,6,586
13,7,6,1366
13,7,6,1366
13,7,6,4096
13,7,6,106
13,7,6,4096
13,7,6,66
13,7,6,66
13,7,6,820
13,7,6,66
13,7,6,586
13,7,6,820
13,7,6,1366
13,7,6,820
13,7,6,456
13,7,6,4096
13,7,6,1366
13,7,6,4096
13,7,6,196
13,7,6,196
13,7,6,586
13,7,6,586
13,7,6,4096
13,7,6,106
13,7,6,4096
13,7,6,586
13,7,6,66
13,7,6,1366
13,7,6,4096
13,7,6,10
13,7,6,4096
13,7,6,4096
13,7,6,4096
13,7,6,4096
13,7,6,118
13,7,6,820
13,7,6,456
13,7,6,820
13,7,6,106
13,7,6,4096
13,7,6,456
13,7,6,4096
13,7,6,4096
13,7,6,1366
13,7,6,586
13,7,6,1366
13,7,6,106
13,7,6,118
13,7,6,4096
13,7,6,4096
13,7,6,1366
13,7,6,1366
13,7,6,4096
13,7,6,4096
13,7,6,4096
13,7,6,66
13,7,6,4096
13,7,6,586
13,7,6,1366
13,7,6,820
13,7,6,4096
13,7,6,1366
13,7,6,820
13,7,6,4096
13,7,6,196
13,7,6,4096
13,7,6,316
13,7,6,274
13,7,6,4096
13,7,6,118
13,7,6,64
13,7,6,820
13,7,6,4096
13,7,6,196
13,7,6,14
13,7,6,586
13,7,6,118
13,7,6,820
13,7,6,4096
13,7,6,1366
13,7,6,4096
13,7,7,1366
13,7,7,820
13,7,7,196
13,7,7,4096
13,7,7,4096
13,7,7,4096
13,7,7,274
13,7,7,4096
13,7,7,4096
13,7,7,4096
13,7,7,4096
13,7,7,4096
13,7,7,4096
13,7,7,4096
13,7,7,274
13,7,7,1366
13,7,7,4096
13,7,7,4096
13,7,7,4096
13,7,7,118
13,7,7,4096
13,7,7,586
13,7,7,4096
13,7,7,4096
13,7,7,4096
13,7,7,1366
13,7,7,4096
13,7,7,4096
13,7,7,92
13,7,7,4096
13,7,7,4096
13,7,7,4096
13,7,7,586
13,7,7,4096
13,7,7,1366
13,7,7,820
13,7,7,4096
13,7,7,820
13,7,7,4096
13,7,7,4096
13,7,7,820
13,7,7,4096
13,7,7,4096
13,7,7,4096
13,7,7,4096
13,7,7,118
13,7,7,1366
13,7,7,4096
13,7,7,820
13,7,7,4096
13,7,7,820
13,7,7,4096
13,7,7,4096
13,7,7,4096
13,7,7,4096
13,7,7,4096
13,7,7,820
13,7,7,92
13,7,7,316
13,7,7,1366
13,7,7,1366
13,7,7,1366
13,7,7,4096
13,7,7,4096
13,7,7,4096
13,7,7,4096
13,7,7,456
13,7,7,4096
13,7,7,1366
13,7,7,316
13,7,7,4096
13,7,7,4096
13,7,7,4096
13,7,7,1366
13,7,7,36
13,7,7,4096
13,7,7,456
13,7,7,4096
13,7,7,196
13,7,7,4096
13,7,7,4096
13,7,7,4096
13,7,7,4096
13,7,7,4096
13,7,7,4096
13,7,7,1366
13,7,7,4096
13,7,7,4096
13,7,7,820
13,7,7,4096
13,7,7,586
13,7,7,92
13,7,7,4096
13,7,7,4096
13,7,7,1366
13,7,7,456
13,7,7,46
13,7,7,4096
13,7,7,820
13,7,7,4096
13,7,8,4096
13,7,8,4096
13,7,8,1366
13,7,8,274
13,7,8,4096
13,7,8,1366
13,7,8,820
13,7,8,456
13,7,8,586
13,7,8,4096
13,7,8,586
